Cluster_hmmer	New_prot_name	Names	Names2	Names3	start	end	strand	Mean_cov_depth_candidat	Median_cov_depth_candidat	Mean_GC_candidat	pvalue_cov_mean	pvalue_cov_median	Median_cov_depth_BUSCO	Mean_cov_depth_BUSCO	Mean_GC_BUSCO	FDR_cov_global	FDR_pvalue_cov_mean	FDR_pvalue_cov_median	Scaffold_name	Scaffold_score	Cluster_blast	Event	Nsp_MRCA	Nloc	Nsp	Pseudogenized	evalue	bits	Mean_dNdS	Pvalue_dNdS	SE_dNdS	Cynip_count	Filamentous_count	Best_hit_ORF_perc	Number_unique_Names2	Nb_duplicated	Ratio_duplicated_unique	Length	query	target	pident	alnlen	mismatch	gapopen	tstart	tend	qstart	qend	qlen	tlen	tcov	qcov	index	start-end	Overlapp_group	Tot_length	count_duplicate_overlapp	New_overlapping_group	len	Species_name	Species_scaffold_name	ORF_query	ORF_target	ORF_start	ORF_end	ORF_strand	Overlapp_ORF_EVEs	ORF_perc	ORF_overlapp_group	Best_hit_length	Virus_count	Scaffold_and_Species_name	euk_count	Metaeuk_vote	repeat_count	euk_count_plus_repeat	Names_bis	Tips4dNdS.array	Boot	Nsp_losses	Synteny_PASS2	Scaffold_length
Cluster24_redefined		UXGB01054244.1:364-699(-):Eurytoma_brunniventris	EbENV	UXGB01054244.1:364-699(-):Eurytoma_brunniventris	364	699										True			UXGB01054244.1		Cluster24_redefined					no	9.781e-13	61.0				0.0	0.0		3.0	3.0	1.0	112.0	UXGB01054244.1:364-699(-):Eurytoma_brunniventris	scaffold_15159:3225-3572(+):Platygaster_orseoliae	32.8	112.0	71.0	0.0	7.0	113.0	1.0	112.0	112.0	116.0	0.922	1.0	4327.0	364-699	717.0	335.0	1.0	G716	335.0	Eurytoma_brunniventris	Eurytoma_brunniventris:UXGB01054244.1	UXGB01054244.1:364-699(-):Eurytoma_brunniventris	"Eurytoma_brunniventris:UXGB01054244.1_ORF.1;225-849(-)"	225.0	849.0	-	yes-inside	1.862686567164179	926.0		1.0	Eurytoma_brunniventris:UXGB01054244.1	0.0	no	0.0	0.0	UXGB01054244.1_364-699_-__Eurytoma_brunniventris					
Cluster24_redefined		UXGB01054991.1:19-363(+):Eurytoma_brunniventris	EbENV	UXGB01054991.1:19-363(+):Eurytoma_brunniventris	19	363										True			UXGB01054991.1		Cluster24_redefined					no	9.95e-12	59.0				0.0	0.0		3.0	3.0	1.0	115.0	UXGB01054991.1:19-363(+):Eurytoma_brunniventris	scaffold_5629:9869-10219(-):Platygaster_orseoliae	32.6	108.0	68.0	0.0	1.0	108.0	1.0	102.0	115.0	117.0	0.923	0.887	4339.0	19-363	718.0	344.0	1.0	G717	344.0	Eurytoma_brunniventris	Eurytoma_brunniventris:UXGB01054991.1	UXGB01054991.1:19-363(+):Eurytoma_brunniventris	"Eurytoma_brunniventris:UXGB01054991.1_ORF.1;75-714(+)"	75.0	714.0	+	yes-left	1.857558139534884	927.0		1.0	Eurytoma_brunniventris:UXGB01054991.1	0.0	no	0.0	0.0	UXGB01054991.1_19-363_+__Eurytoma_brunniventris					
Cluster24_redefined		UXGB01056640.1:196-408(-):Eurytoma_brunniventris	EbENV	UXGB01056640.1:196-408(-):Eurytoma_brunniventris	196	408										True			UXGB01056640.1		Cluster24_redefined					no	5.837e-08	46.0				0.0	0.0		3.0	3.0	1.0	71.0	UXGB01056640.1:196-408(-):Eurytoma_brunniventris	scaffold_40273:668-1003(+):Platygaster_equestris	39.6	62.0	36.0	0.0	36.0	96.0	1.0	62.0	71.0	112.0	0.545	0.873	4322.0	196-408	719.0	212.0	1.0	G718	212.0	Eurytoma_brunniventris	Eurytoma_brunniventris:UXGB01056640.1	UXGB01056640.1:196-408(-):Eurytoma_brunniventris	"Eurytoma_brunniventris:UXGB01056640.1_ORF.3;153-636(-)"	153.0	636.0	-	yes-inside	2.2783018867924527	928.0		1.0	Eurytoma_brunniventris:UXGB01056640.1	0.0	no	0.0	0.0	UXGB01056640.1_196-408_-__Eurytoma_brunniventris					
Cluster24_redefined		UXGB01058585.1:331-690(+):Eurytoma_brunniventris	EbENV	UXGB01058585.1:331-690(+):Eurytoma_brunniventris	331	690										True			UXGB01058585.1		Cluster24_redefined					no	3.049e-08	49.0				0.0	0.0		3.0	3.0	1.0	120.0	UXGB01058585.1:331-690(+):Eurytoma_brunniventris	scaffold_40273:668-1003(+):Platygaster_equestris	28.4	110.0	67.0	0.0	7.0	100.0	2.0	111.0	120.0	112.0	0.839	0.917	4325.0	331-690	720.0	359.0	1.0	G719	359.0	Eurytoma_brunniventris	Eurytoma_brunniventris:UXGB01058585.1										1.0	Eurytoma_brunniventris:UXGB01058585.1	0.0	no	0.0	0.0	UXGB01058585.1_331-690_+__Eurytoma_brunniventris					
Cluster24_redefined		UXGB01063453.1:256-510(+):Eurytoma_brunniventris	EbENV	UXGB01063453.1:256-510(+):Eurytoma_brunniventris	256	510										True			UXGB01063453.1		Cluster24_redefined					no	7.151e-07	43.0				0.0	0.0		3.0	3.0	1.0	85.0	UXGB01063453.1:256-510(+):Eurytoma_brunniventris	scaffold_15159:3225-3572(+):Platygaster_orseoliae	30.7	85.0	53.0	0.0	12.0	88.0	1.0	85.0	85.0	116.0	0.664	1.0	4355.0	256-510	721.0	254.0	1.0	G720	254.0	Eurytoma_brunniventris	Eurytoma_brunniventris:UXGB01063453.1										1.0	Eurytoma_brunniventris:UXGB01063453.1	0.0	no	0.0	0.0	UXGB01063453.1_256-510_+__Eurytoma_brunniventris					
Cluster240		GAV93210_CoBV	CoBV	GAV93210_CoBV												True			GAV93210_CoBV		Cluster240						2.324e-128	418.0				0.0	0.0		2.0	0.0	0.0	558.0	GAV93210_CoBV	YP_009220619_WSSV	40.5	597.0	327.0	0.0	11.0	607.0	8.0	557.0	558.0	608.0	0.982	0.986								GAV93210_CoBV											2.0	GAV93210_CoBV:GAV93210_CoBV	0.0	no	0.0	0.0	GAV93210_CoBV					
Cluster240		YP_009220619_WSSV	WSSV	YP_009220619_WSSV												True			YP_009220619_WSSV		Cluster240						2.324e-128	418.0				0.0	0.0		2.0	0.0	0.0	608.0	YP_009220619_WSSV	GAV93210_CoBV	40.5	597.0	327.0	0.0	8.0	557.0	11.0	607.0	608.0	0.986	0.982	558.0								YP_009220619_WSSV											2.0	YP_009220619_WSSV:YP_009220619_WSSV	0.0	no	0.0	0.0	YP_009220619_WSSV					
Cluster2401		PoFV_scaffold_18896_orf007	PoFV	PoFV_scaffold_18896_orf007	4381	4959	+									True			scaffold_18896		Cluster2401						6.157e-125	389.0				0.0	1.0		2.0	1.0	0.5	193.0	PoFV_scaffold_18896_orf007	scaffold_18896:4381-4956(+):Platygaster_orseoliae	95.8	192.0	8.0	0.0	1.0	192.0	1.0	192.0	193.0	1.0	0.995	192.0								PoFV											2.0	PoFV_scaffold_18896_orf007:PoFV_scaffold_18896_orf007	0.0	no	0.0	0.0	PoFV_scaffold_18896_orf007					5166.0
Cluster2401		scaffold_18896:4381-4956(+):Platygaster_orseoliae	PoEFV	scaffold_18896:4381-4956(+):Platygaster_orseoliae	4381	4956										True			scaffold_18896		Cluster2401					no	6.157e-125	389.0				0.0	1.0		2.0	1.0	0.5	192.0	scaffold_18896:4381-4956(+):Platygaster_orseoliae	PoFV_scaffold_18896_orf007	95.8	192.0	8.0	0.0	1.0	192.0	1.0	192.0	192.0	193.0	0.995	1.0	3805.0	4381-4956	689.0	575.0	1.0	G688	575.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_18896									193.0	2.0	Platygaster_orseoliae:scaffold_18896	0.0	no	0.0	0.0	scaffold_18896_4381-4956_+__Platygaster_orseoliae					
Cluster2401		scaffold_33352:3878-4438(+):Platygaster_orseoliae	PoEFV	scaffold_33352:3878-4438(+):Platygaster_orseoliae	3878	4438										True			scaffold_33352		Cluster2401					yes	2.52e-108	341.0				0.0	1.0		2.0	1.0	0.5	187.0	scaffold_33352:3878-4438(+):Platygaster_orseoliae	PoFV_scaffold_18896_orf007	87.2	187.0	24.0	0.0	1.0	186.0	1.0	187.0	187.0	193.0	0.964	1.0	3803.0	3878-4438	690.0	560.0	1.0	G689	560.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_33352									193.0	2.0	Platygaster_orseoliae:scaffold_33352	0.0	no	0.0	0.0	scaffold_33352_3878-4438_+__Platygaster_orseoliae					
Cluster2402		CcFV2_orf107	CcFV2	CcFV2_orf107	9603	11168	+									True			CcFV2		Cluster2402											0.0	1.0		1.0	0.0	0.0																							CcFV2											1.0	CcFV2_orf107:CcFV2_orf107	0.0	no	0.0	0.0	CcFV2_orf107					137848.0
Cluster2403		EfFV_orf038	EfFV	EfFV_orf038	41889	43703	+									True			EfFV		Cluster2403											0.0	1.0		1.0	0.0	0.0																							EfFV											1.0	EfFV_orf038:EfFV_orf038	0.0	no	0.0	0.0	EfFV_orf038					164366.0
Cluster2406		EfFV_orf142	EfFV	EfFV_orf142	148985	149158	+									True			EfFV		Cluster2406											0.0	1.0		1.0	0.0	0.0																							EfFV											1.0	EfFV_orf142:EfFV_orf142	0.0	no	0.0	0.0	EfFV_orf142					164366.0
Cluster2407		LhFV_contig_3127_orf003	LhFV	LhFV_contig_3127_orf003	2426	2992	+									True			contig_3127		Cluster2407						2.6710000000000003e-121	378.0				0.0	1.0		2.0	0.0	0.0	189.0	LhFV_contig_3127_orf003	MT496836.1_5539_6105_-_DFV	95.2	188.0	9.0	0.0	1.0	188.0	1.0	188.0	189.0	189.0	0.995	0.995								LhFV											2.0	LhFV_contig_3127_orf003:LhFV_contig_3127_orf003	0.0	no	0.0	0.0	LhFV_contig_3127_orf003					3938.0
Cluster2407		MT496836.1_5539_6105_-_DFV	DFV	MT496836.1_5539_6105_-_DFV												True			MT496836.1_5539_6105_-_DFV		Cluster2407						2.6710000000000003e-121	378.0				0.0	1.0		2.0	0.0	0.0	189.0	MT496836.1_5539_6105_-_DFV	LhFV_contig_3127_orf003	95.2	188.0	9.0	0.0	1.0	188.0	1.0	188.0	189.0	0.995	0.995	189.0								MT496836.1_5539_6105_-_DFV											2.0	MT496836.1_5539_6105_-_DFV:MT496836.1_5539_6105_-_DFV	0.0	no	0.0	0.0	MT496836.1_5539_6105_-_DFV					
Cluster2408		PcFV_scaffold_1710_orf038	PcFV	PcFV_scaffold_1710_orf038	41157	43106	+									True			scaffold_1710		Cluster2408											0.0	1.0		1.0	0.0	0.0																							PcFV											1.0	PcFV_scaffold_1710_orf038:PcFV_scaffold_1710_orf038	0.0	no	0.0	0.0	PcFV_scaffold_1710_orf038					43838.0
Cluster241		EfFV_orf054	EfFV	EfFV_orf054	56087	56365	-									True			EfFV		Cluster241											0.0	1.0		1.0	0.0	0.0																							EfFV											1.0	EfFV_orf054:EfFV_orf054	0.0	no	0.0	0.0	EfFV_orf054					164366.0
Cluster2414		AKY03170_AmFV	AmFV	AKY03170_AmFV												True			AKY03170_AmFV		Cluster2414											0.0	0.0		1.0	0.0	0.0																							AKY03170_AmFV											1.0	AKY03170_AmFV:AKY03170_AmFV	0.0	no	0.0	0.0	AKY03170_AmFV					
Cluster2415		PcFV_scaffold_4799_orf002	PcFV	PcFV_scaffold_4799_orf002	1786	2166	+									True			scaffold_4799		Cluster2415						3.772e-06	39.0				0.0	1.0		1.0	0.0	0.0	127.0	PcFV_scaffold_4799_orf002	scaffold2025|size25906:16999-17151(-):Rhoptromeris	40.5	51.0	26.0	0.0	1.0	51.0	21.0	64.0	127.0	1.0	0.346	51.0								PcFV											1.0	PcFV_scaffold_4799_orf002:PcFV_scaffold_4799_orf002	0.0	no	0.0	0.0	PcFV_scaffold_4799_orf002					14974.0
Cluster2416		YP_009220609_WSSV	WSSV	YP_009220609_WSSV												True			YP_009220609_WSSV		Cluster2416											0.0	0.0		1.0	0.0	0.0																							YP_009220609_WSSV											1.0	YP_009220609_WSSV:YP_009220609_WSSV	0.0	no	0.0	0.0	YP_009220609_WSSV					
Cluster2417		CcFV2_orf071	CcFV2	CcFV2_orf071	115421	116551	+									True			CcFV2		Cluster2417						4.278e-09	50.0				0.0	1.0		1.0	0.0	0.0	98.0	CcFV2_orf071	CcFV1_orf066	32.7	91.0	59.0	0.0	7.0	97.0	5.0	92.0	98.0	0.91	0.898	100.0								CcFV2											1.0	CcFV2_orf071:CcFV2_orf071	0.0	no	0.0	0.0	CcFV2_orf071					137848.0
Cluster2418		PoFV_scaffold_21913_orf005	PoFV	PoFV_scaffold_21913_orf005	1228	1998	+									True			scaffold_21913		Cluster2418						1.087e-164	507.0				0.0	1.0		2.0	1.0	0.5	257.0	PoFV_scaffold_21913_orf005	scaffold_21913:1228-1995(+):Platygaster_orseoliae	94.1	256.0	15.0	0.0	1.0	256.0	1.0	256.0	257.0	256.0	1.0	0.996								PoFV											2.0	PoFV_scaffold_21913_orf005:PoFV_scaffold_21913_orf005	0.0	no	0.0	0.0	PoFV_scaffold_21913_orf005					7686.0
Cluster2418		scaffold_19741:2109-2870(+):Platygaster_orseoliae	PoEFV	scaffold_19741:2109-2870(+):Platygaster_orseoliae	2109	2870										True			scaffold_19741		Cluster2418					no	5.844e-137	427.0				0.0	1.0		2.0	1.0	0.5	254.0	scaffold_19741:2109-2870(+):Platygaster_orseoliae	PoFV_scaffold_21913_orf005	80.9	256.0	48.0	0.0	1.0	256.0	1.0	254.0	254.0	257.0	0.996	1.0	3818.0	2109-2870	691.0	761.0	1.0	G690	761.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_19741									257.0	2.0	Platygaster_orseoliae:scaffold_19741	0.0	no	0.0	0.0	scaffold_19741_2109-2870_+__Platygaster_orseoliae					
Cluster2418		scaffold_21913:1228-1995(+):Platygaster_orseoliae	PoEFV	scaffold_21913:1228-1995(+):Platygaster_orseoliae	1228	1995										True			scaffold_21913		Cluster2418					no	1.087e-164	507.0				0.0	1.0		2.0	1.0	0.5	256.0	scaffold_21913:1228-1995(+):Platygaster_orseoliae	PoFV_scaffold_21913_orf005	94.1	256.0	15.0	0.0	1.0	256.0	1.0	256.0	256.0	0.996	1.0	257.0	3816.0	1228-1995	692.0	767.0	1.0	G691	767.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_21913									257.0	2.0	Platygaster_orseoliae:scaffold_21913	0.0	no	0.0	0.0	scaffold_21913_1228-1995_+__Platygaster_orseoliae					
Cluster2419		AAN04329_HzNV-1	HzNV-1	AAN04329_HzNV-1												True			AAN04329_HzNV-1		Cluster2419											0.0	0.0		1.0	0.0	0.0																							AAN04329_HzNV-1											1.0	AAN04329_HzNV-1:AAN04329_HzNV-1	0.0	no	0.0	0.0	AAN04329_HzNV-1					
Cluster2420		AAN04360_HzNV-1	HzNV-1	AAN04360_HzNV-1												True			AAN04360_HzNV-1		Cluster2420											0.0	0.0		1.0	0.0	0.0																							AAN04360_HzNV-1											1.0	AAN04360_HzNV-1:AAN04360_HzNV-1	0.0	no	0.0	0.0	AAN04360_HzNV-1					
Cluster2421_redefined		UXGB01061197.1:414-554(+):Eurytoma_brunniventris	EbENV	UXGB01061197.1:414-554(+):Eurytoma_brunniventris	414	554										True			UXGB01061197.1		Cluster2421_redefined					no	3.032e-11	53.0				0.0	0.0		1.0	0.0	0.0	47.0	UXGB01061197.1:414-554(+):Eurytoma_brunniventris	scaffold_506748:1-147(+):Platygaster_orseoliae	58.0	45.0	18.0	0.0	1.0	45.0	3.0	47.0	47.0	49.0	0.918	0.957	4526.0	414-554	693.0	140.0	1.0	G692	140.0	Eurytoma_brunniventris	Eurytoma_brunniventris:UXGB01061197.1									175.0	0.0	Eurytoma_brunniventris:UXGB01061197.1	0.0	no	1.0	1.0	UXGB01061197.1_414-554_+__Eurytoma_brunniventris					
Cluster2424	LbFVorf29	AQQ79949_LbFV	LbFV	AQQ79949_LbFV	27069	27737	-									True			NC_033778.1		Cluster2424						0.007985	35.0				0.0	1.0		1.0	0.0	0.0	223.0	AQQ79949_LbFV	LhFV_contig_682_orf010	17.5	210.0	163.0	0.0	2.0	211.0	8.0	206.0	223.0	0.901	0.892	233.0								LbFV											1.0	AQQ79949_LbFV:AQQ79949_LbFV	0.0	no	0.0	0.0	AQQ79949_LbFV					111453.0
Cluster2425		Q919J3_CuniNPV	CuniNPV	Q919J3_CuniNPV												True			Q919J3_CuniNPV		Cluster2425											0.0	0.0		1.0	0.0	0.0																							Q919J3_CuniNPV											1.0	Q919J3_CuniNPV:Q919J3_CuniNPV	0.0	no	0.0	0.0	Q919J3_CuniNPV					
Cluster2426		AKY03152_AmFV	AmFV	AKY03152_AmFV												True			AKY03152_AmFV		Cluster2426											0.0	0.0		1.0	0.0	0.0																							AKY03152_AmFV											1.0	AKY03152_AmFV:AKY03152_AmFV	0.0	no	0.0	0.0	AKY03152_AmFV					
Cluster2431		B0YLW3_GpSGHV	GpSGHV	B0YLW3_GpSGHV												True			B0YLW3_GpSGHV		Cluster2431											0.0	0.0		1.0	0.0	0.0																							B0YLW3_GpSGHV											1.0	B0YLW3_GpSGHV:B0YLW3_GpSGHV	0.0	no	0.0	0.0	B0YLW3_GpSGHV					
Cluster2433		GAV93250_CoBV	CoBV	GAV93250_CoBV												True			GAV93250_CoBV		Cluster2433						1.0229999999999999e-33	138.0				0.0	0.0		2.0	0.0	0.0	689.0	GAV93250_CoBV	YP_009220564_WSSV	19.7	669.0	402.0	0.0	161.0	829.0	119.0	620.0	689.0	923.0	0.725	0.729								GAV93250_CoBV											2.0	GAV93250_CoBV:GAV93250_CoBV	0.0	no	0.0	0.0	GAV93250_CoBV					
Cluster2433		YP_009220564_WSSV	WSSV	YP_009220564_WSSV												True			YP_009220564_WSSV		Cluster2433						1.0229999999999999e-33	138.0				0.0	0.0		2.0	0.0	0.0	923.0	YP_009220564_WSSV	GAV93250_CoBV	19.7	669.0	402.0	0.0	119.0	620.0	161.0	829.0	923.0	0.729	0.725	689.0								YP_009220564_WSSV											2.0	YP_009220564_WSSV:YP_009220564_WSSV	0.0	no	0.0	0.0	YP_009220564_WSSV					
Cluster2434		PcFV_scaffold_4799_orf009	PcFV	PcFV_scaffold_4799_orf009	7376	7672	-									True			scaffold_4799		Cluster2434						0.0006603	35.0				0.0	1.0		1.0	0.0	0.0	99.0	PcFV_scaffold_4799_orf009	CcFV1_orf024	31.5	65.0	44.0	0.0	12.0	76.0	24.0	88.0	99.0	78.0	0.833	0.657								PcFV											1.0	PcFV_scaffold_4799_orf009:PcFV_scaffold_4799_orf009	0.0	no	0.0	0.0	PcFV_scaffold_4799_orf009					14974.0
Cluster2435		PcFV_scaffold_10218_orf005	PcFV	PcFV_scaffold_10218_orf005	3496	5058	+									True			scaffold_10218		Cluster2435											0.0	1.0		1.0	0.0	0.0																							PcFV											1.0	PcFV_scaffold_10218_orf005:PcFV_scaffold_10218_orf005	0.0	no	0.0	0.0	PcFV_scaffold_10218_orf005					5115.0
Cluster2436		A4L1Y3_GbNV	GbNV	A4L1Y3_GbNV												True			A4L1Y3_GbNV		Cluster2436											0.0	0.0		1.0	0.0	0.0																							A4L1Y3_GbNV											1.0	A4L1Y3_GbNV:A4L1Y3_GbNV	0.0	no	0.0	0.0	A4L1Y3_GbNV					
Cluster2437		CcFV1_orf091	CcFV1	CcFV1_orf091	88241	88519	-									True			CcFV1		Cluster2437											0.0	1.0		1.0	0.0	0.0																							CcFV1											1.0	CcFV1_orf091:CcFV1_orf091	0.0	no	0.0	0.0	CcFV1_orf091					101121.0
Cluster2438		PoFV_scaffold_11706_orf006	PoFV	PoFV_scaffold_11706_orf006	5907	7184	-									True			scaffold_11706		Cluster2438						6.576e-264	803.0				0.0	1.0		2.0	0.0	0.0	426.0	PoFV_scaffold_11706_orf006	scaffold_11706:5910-7184(-):Platygaster_orseoliae	90.4	425.0	41.0	0.0	1.0	425.0	1.0	425.0	426.0	425.0	1.0	0.998								PoFV											2.0	PoFV_scaffold_11706_orf006:PoFV_scaffold_11706_orf006	0.0	no	0.0	0.0	PoFV_scaffold_11706_orf006					10004.0
Cluster2438		scaffold_11706:5910-7184(-):Platygaster_orseoliae	PoEFV	scaffold_11706:5910-7184(-):Platygaster_orseoliae	5910	7184										True			scaffold_11706		Cluster2438					no	6.576e-264	803.0				0.0	1.0		2.0	0.0	0.0	425.0	scaffold_11706:5910-7184(-):Platygaster_orseoliae	PoFV_scaffold_11706_orf006	90.4	425.0	41.0	0.0	1.0	425.0	1.0	425.0	425.0	0.998	1.0	426.0	3832.0	5910-7184	694.0	1274.0	1.0	G693	1274.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_11706									426.0	2.0	Platygaster_orseoliae:scaffold_11706	0.0	no	0.0	0.0	scaffold_11706_5910-7184_-__Platygaster_orseoliae					
Cluster2439		PcFV_scaffold_10218_orf001	PcFV	PcFV_scaffold_10218_orf001	37	198	+									True			scaffold_10218		Cluster2439						8.819e-07	41.0				0.0	1.0		1.0	0.0	0.0	54.0	PcFV_scaffold_10218_orf001	PcFV_scaffold_1710_orf031	64.5	30.0	10.0	0.0	16.0	45.0	12.0	41.0	54.0	106.0	0.283	0.556								PcFV											1.0	PcFV_scaffold_10218_orf001:PcFV_scaffold_10218_orf001	0.0	no	0.0	0.0	PcFV_scaffold_10218_orf001					5115.0
Cluster244		PcFV_scaffold_2714_orf012	PcFV	PcFV_scaffold_2714_orf012	12115	13617	-									True			scaffold_2714		Cluster244						1.642e-05	42.0				0.0	1.0		1.0	0.0	0.0	501.0	PcFV_scaffold_2714_orf012	JAAXZA010261437.1:10927-11364(+):Dolichomitus	21.2	160.0	114.0	0.0	1.0	146.0	71.0	230.0	501.0	1.0	0.319	146.0								PcFV											1.0	PcFV_scaffold_2714_orf012:PcFV_scaffold_2714_orf012	0.0	no	0.0	0.0	PcFV_scaffold_2714_orf012					17552.0
Cluster2440		YP_009220604_WSSV	WSSV	YP_009220604_WSSV												True			YP_009220604_WSSV		Cluster2440											0.0	0.0		1.0	0.0	0.0																							YP_009220604_WSSV											1.0	YP_009220604_WSSV:YP_009220604_WSSV	0.0	no	0.0	0.0	YP_009220604_WSSV					
Cluster2442		CcFV1_orf067	CcFV1	CcFV1_orf067	68938	69174	+									True			CcFV1		Cluster2442											0.0	1.0		1.0	0.0	0.0																							CcFV1											1.0	CcFV1_orf067:CcFV1_orf067	0.0	no	0.0	0.0	CcFV1_orf067					101121.0
Cluster2443		EfFV_orf024	EfFV	EfFV_orf024	27936	28340	-									True			EfFV		Cluster2443											0.0	1.0		1.0	0.0	0.0																							EfFV											1.0	EfFV_orf024:EfFV_orf024	0.0	no	0.0	0.0	EfFV_orf024					164366.0
Cluster2444		EfFV_orf078	EfFV	EfFV_orf078	85306	85509	-									True			EfFV		Cluster2444											0.0	1.0		1.0	0.0	0.0																							EfFV											1.0	EfFV_orf078:EfFV_orf078	0.0	no	0.0	0.0	EfFV_orf078					164366.0
Cluster2445		B2YG22_MdSGHV	MdSGHV	B2YG22_MdSGHV												True			B2YG22_MdSGHV		Cluster2445											0.0	0.0		1.0	0.0	0.0																							B2YG22_MdSGHV											1.0	B2YG22_MdSGHV:B2YG22_MdSGHV	0.0	no	0.0	0.0	B2YG22_MdSGHV					
Cluster2446		A4L234_GbNV	GbNV	A4L234_GbNV												True			A4L234_GbNV		Cluster2446											0.0	0.0		1.0	0.0	0.0																							A4L234_GbNV											1.0	A4L234_GbNV:A4L234_GbNV	0.0	no	0.0	0.0	A4L234_GbNV					
Cluster2447		A4L1Z2_GbNV	GbNV	A4L1Z2_GbNV												True			A4L1Z2_GbNV		Cluster2447											0.0	0.0		1.0	0.0	0.0																							A4L1Z2_GbNV											1.0	A4L1Z2_GbNV:A4L1Z2_GbNV	0.0	no	0.0	0.0	A4L1Z2_GbNV					
Cluster2448		AKY03305_AmFV	AmFV	AKY03305_AmFV												True			AKY03305_AmFV		Cluster2448											0.0	0.0		1.0	0.0	0.0																							AKY03305_AmFV											1.0	AKY03305_AmFV:AKY03305_AmFV	0.0	no	0.0	0.0	AKY03305_AmFV					
Cluster2449		Q6JKE0_NeseNPV	NeseNPV	Q6JKE0_NeseNPV												True			Q6JKE0_NeseNPV		Cluster2449											0.0	0.0		1.0	0.0	0.0																							Q6JKE0_NeseNPV											1.0	Q6JKE0_NeseNPV:Q6JKE0_NeseNPV	0.0	no	0.0	0.0	Q6JKE0_NeseNPV					
Cluster2450		B7SVA3_OrNV	OrNV	B7SVA3_OrNV												True			B7SVA3_OrNV		Cluster2450											0.0	0.0		1.0	0.0	0.0																							B7SVA3_OrNV											1.0	B7SVA3_OrNV:B7SVA3_OrNV	0.0	no	0.0	0.0	B7SVA3_OrNV					
Cluster2451	LbFVorf70	AQQ79990_LbFV	LbFV	AQQ79990_LbFV	68698	68874	+									True			NC_033778.1		Cluster2451											0.0	1.0		1.0	0.0	0.0																							LbFV											1.0	AQQ79990_LbFV:AQQ79990_LbFV	0.0	no	0.0	0.0	AQQ79990_LbFV					111453.0
Cluster2452		AKY03215_AmFV	AmFV	AKY03215_AmFV												True			AKY03215_AmFV		Cluster2452											0.0	0.0		1.0	0.0	0.0																							AKY03215_AmFV											1.0	AKY03215_AmFV:AKY03215_AmFV	0.0	no	0.0	0.0	AKY03215_AmFV					
Cluster2453		Q6JK87_NeseNPV	NeseNPV	Q6JK87_NeseNPV												True			Q6JK87_NeseNPV		Cluster2453											0.0	0.0		1.0	0.0	0.0																							Q6JK87_NeseNPV											1.0	Q6JK87_NeseNPV:Q6JK87_NeseNPV	0.0	no	0.0	0.0	Q6JK87_NeseNPV					
Cluster2456		LhFV_contig_223_orf027	LhFV	LhFV_contig_223_orf027	24323	24619	-									True			contig_223		Cluster2456											0.0	1.0		1.0	0.0	0.0																							LhFV											1.0	LhFV_contig_223_orf027:LhFV_contig_223_orf027	0.0	no	0.0	0.0	LhFV_contig_223_orf027					29250.0
Cluster2457		PcFV_scaffold_2103_orf001	PcFV	PcFV_scaffold_2103_orf001	418	1080	-									True			scaffold_2103		Cluster2457											0.0	1.0		1.0	0.0	0.0																							PcFV											1.0	PcFV_scaffold_2103_orf001:PcFV_scaffold_2103_orf001	0.0	no	0.0	0.0	PcFV_scaffold_2103_orf001					14569.0
Cluster2458		CcFV1_orf026	CcFV1	CcFV1_orf026	31894	32223	-									True			CcFV1		Cluster2458											0.0	1.0		1.0	0.0	0.0																							CcFV1											1.0	CcFV1_orf026:CcFV1_orf026	0.0	no	0.0	0.0	CcFV1_orf026					101121.0
Cluster2463		AKY03304_AmFV	AmFV	AKY03304_AmFV												True			AKY03304_AmFV		Cluster2463											0.0	0.0		1.0	0.0	0.0																							AKY03304_AmFV											1.0	AKY03304_AmFV:AKY03304_AmFV	0.0	no	0.0	0.0	AKY03304_AmFV					
Cluster2464		P41674_AcMNPV	AcMNPV	P41674_AcMNPV												True			P41674_AcMNPV		Cluster2464						1.6340000000000002e-32	115.0				0.0	0.0		1.0	1.0	1.0	59.0	P41674_AcMNPV	S5GG19_AcMNPV	92.7	58.0	4.0	0.0	1.0	58.0	1.0	58.0	59.0	0.983	0.983	59.0								P41674_AcMNPV											1.0	P41674_AcMNPV:P41674_AcMNPV	0.0	no	0.0	0.0	P41674_AcMNPV					
Cluster2464		S5GG19_AcMNPV	AcMNPV	S5GG19_AcMNPV												True			S5GG19_AcMNPV		Cluster2464						1.6340000000000002e-32	115.0				0.0	0.0		1.0	1.0	1.0	59.0	S5GG19_AcMNPV	P41674_AcMNPV	92.7	58.0	4.0	0.0	1.0	58.0	1.0	58.0	59.0	59.0	0.983	0.983								S5GG19_AcMNPV											1.0	S5GG19_AcMNPV:S5GG19_AcMNPV	0.0	no	0.0	0.0	S5GG19_AcMNPV					
